,scenario_id,decision,other_action,action_likelihood,action_entropy,model_id,eval_technique,eval_top_p,eval_temperature,a1_action_likelihood
418,G_437,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
419,G_438,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
420,G_439,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
421,G_440,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
422,G_441,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
423,G_442,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
424,G_443,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
425,G_444,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
426,G_445,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
427,G_446,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
428,G_447,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
429,G_448,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
430,G_449,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
431,G_450,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
432,G_451,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
433,G_452,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
434,G_453,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
435,G_454,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
436,G_455,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
437,G_456,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
438,G_457,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
439,G_458,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
440,G_459,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
441,G_460,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
442,G_461,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
443,G_462,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
444,G_463,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
445,G_464,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
446,G_465,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
447,G_466,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
448,G_467,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
449,G_468,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
450,G_469,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
451,G_471,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
452,G_472,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
453,G_473,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
454,G_474,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
455,G_475,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
456,G_476,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
457,G_477,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
458,G_478,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
459,G_479,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
460,G_481,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
461,G_482,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
462,G_483,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
463,G_484,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
464,G_485,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
465,G_486,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
466,G_487,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
467,G_489,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
468,G_490,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
469,G_491,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
470,G_492,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
471,G_493,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
472,G_494,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
473,G_495,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
474,G_497,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
475,G_498,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
476,G_499,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
477,G_500,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
478,G_502,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
479,G_503,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
480,G_504,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
481,G_505,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
482,G_506,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
483,G_507,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
484,G_508,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
485,G_509,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
486,G_510,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
487,G_511,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
488,G_512,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
489,G_513,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
490,G_514,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
491,G_515,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
492,G_516,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
493,G_517,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
494,G_518,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
495,G_519,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
496,G_520,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
497,G_521,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
498,G_522,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
499,G_523,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
500,G_524,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
501,G_525,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
502,G_526,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
503,G_527,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
504,G_528,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
505,G_529,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
506,G_530,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
507,G_531,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
508,G_533,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
509,G_534,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
510,G_535,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
511,G_537,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
512,G_538,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
513,G_539,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
514,G_540,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
515,G_541,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
516,G_542,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
517,G_543,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
518,G_544,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
519,G_546,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
520,G_547,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
521,G_548,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
522,G_549,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
523,G_550,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
524,G_551,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
525,G_552,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
526,G_553,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
527,G_554,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
528,G_555,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
529,G_556,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
530,G_557,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
531,G_558,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
532,G_559,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
533,G_560,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
534,G_561,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
535,G_562,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
536,G_564,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
537,G_565,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
538,G_566,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
539,G_567,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
540,G_568,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
541,G_569,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
542,G_570,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
543,G_571,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
544,G_572,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
545,G_573,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
546,G_574,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
547,G_575,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
548,G_576,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
549,G_577,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
550,G_579,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
551,G_580,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
552,G_581,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
553,G_582,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
554,G_583,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
555,G_584,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
556,G_585,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
557,G_586,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
558,G_587,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
559,G_588,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
560,G_589,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
561,G_590,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
562,G_591,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
563,G_592,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
564,G_593,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
565,G_594,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
566,G_595,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
567,G_596,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
568,G_598,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
569,G_599,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
570,G_600,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
571,G_601,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
572,G_602,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
573,G_603,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
574,G_604,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
575,G_605,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
576,G_606,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
577,G_607,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
578,G_609,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
579,G_610,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
580,H_001,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
581,H_002,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
582,H_003,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
583,H_004,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
584,H_005,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
585,H_006,action1,action2,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.9166666666666666
586,H_007,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
587,H_008,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
588,H_009,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
589,H_010,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
590,H_011,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
591,H_012,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
592,H_013,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
593,H_014,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
594,H_015,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
595,H_016,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
596,H_017,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
597,H_018,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
598,H_019,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
599,H_020,action2,action1,0.9166666666666666,0.28683598285616074,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.08333333333333337
600,H_021,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
601,H_022,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
602,H_023,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
603,H_024,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
604,H_025,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
605,H_026,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
606,H_027,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
607,H_028,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
608,H_029,action2,action1,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.25
609,H_030,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
610,H_031,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
611,H_032,action1,action2,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5833333333333334
612,H_033,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
613,H_034,action1,action2,0.75,0.5623351444188083,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.75
614,H_035,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
615,H_036,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
616,H_037,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
617,H_038,action2,action1,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.0
618,H_039,action1,action2,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.8333333333333334
619,H_040,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
620,H_041,action2,action1,0.5833333333333334,0.6791932657915257,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.41666666666666663
621,H_042,action2,action1,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.33333333333333337
622,H_043,action1,action2,1.0,-1.000000082690371e-10,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,1.0
623,H_044,action1,action2,0.5,0.6931471803599453,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.5
624,H_045,action2,action1,0.8333333333333334,0.4505612086663046,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.16666666666666663
625,H_046,action1,action2,0.6666666666666666,0.6365141680948128,openai/gpt-3.5-turbo,top_p_sampling,1.0,1.0,0.6666666666666666
